Outer_Fold,FS_method,Classifier,Best_k,Selected_Features
2,Boruta,LightGBM,90,"original_shape_Sphericity,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Skewness,original_firstorder_Variance,original_glcm_ClusterProminence,original_glcm_DifferenceAverage,original_glcm_Idm,original_glcm_Idn,original_glcm_Imc1,original_glcm_SumAverage,original_glcm_SumSquares,original_glrlm_RunEntropy,original_glszm_SmallAreaEmphasis,original_glszm_ZoneEntropy,original_gldm_DependenceNonUniformityNormalized,original_gldm_GrayLevelVariance,original_gldm_LargeDependenceEmphasis,original_ngtdm_Coarseness,wavelet-LLH_glcm_Idmn,wavelet-LLH_glcm_JointEnergy,wavelet-LLH_glcm_MCC,wavelet-LLH_glrlm_ShortRunEmphasis,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LLH_ngtdm_Coarseness,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_firstorder_Mean,wavelet-LHL_firstorder_RootMeanSquared,wavelet-LHL_glrlm_ShortRunEmphasis,wavelet-LHL_glszm_ZoneEntropy,wavelet-LHL_glszm_ZonePercentage,wavelet-LHL_gldm_DependenceVariance,wavelet-LHL_ngtdm_Coarseness,wavelet-LHH_firstorder_Entropy,wavelet-LHH_firstorder_Minimum,wavelet-LHH_firstorder_Uniformity,wavelet-LHH_glcm_DifferenceEntropy,wavelet-LHH_glcm_Idn,wavelet-LHH_glcm_JointEntropy,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-LHH_glrlm_RunVariance,wavelet-LHH_glrlm_ShortRunEmphasis,wavelet-LHH_glszm_ZonePercentage,wavelet-LHH_gldm_DependenceNonUniformity,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LHH_gldm_HighGrayLevelEmphasis,wavelet-LHH_gldm_LowGrayLevelEmphasis,wavelet-LHH_gldm_SmallDependenceEmphasis,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-LHH_ngtdm_Coarseness,wavelet-LHH_ngtdm_Strength,wavelet-HLL_firstorder_Median,wavelet-HLL_glcm_Idmn,wavelet-HLL_glcm_Idn,wavelet-HLL_glcm_Imc1,wavelet-HLL_glcm_MCC,wavelet-HLL_glrlm_RunPercentage,wavelet-HLL_glrlm_ShortRunEmphasis,wavelet-HLL_gldm_DependenceEntropy,wavelet-HLL_gldm_DependenceVariance,wavelet-HLL_ngtdm_Coarseness,wavelet-HLH_firstorder_Entropy,wavelet-HLH_firstorder_Median,wavelet-HLH_firstorder_Uniformity,wavelet-HLH_glcm_ClusterShade,wavelet-HLH_glcm_DifferenceVariance,wavelet-HLH_glcm_Idmn,wavelet-HLH_glcm_Idn,wavelet-HLH_glcm_SumEntropy,wavelet-HLH_glcm_SumSquares,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,wavelet-HLH_glrlm_GrayLevelVariance,wavelet-HLH_glrlm_LongRunHighGrayLevelEmphasis,wavelet-HLH_glszm_LargeAreaLowGrayLevelEmphasis,wavelet-HLH_gldm_DependenceEntropy,wavelet-HLH_gldm_GrayLevelVariance,wavelet-HLH_gldm_SmallDependenceEmphasis,wavelet-HLH_ngtdm_Coarseness,wavelet-HLH_ngtdm_Complexity,wavelet-HLH_ngtdm_Strength,wavelet-HHL_firstorder_Entropy,wavelet-HHL_firstorder_Median,wavelet-HHL_firstorder_Uniformity,wavelet-HHL_glcm_ClusterTendency,wavelet-HHL_glcm_Idm,wavelet-HHL_glcm_Imc1,wavelet-HHL_glcm_Imc2,wavelet-HHL_glrlm_GrayLevelVariance,wavelet-HHL_glrlm_ShortRunEmphasis"
2,RFE_SVM,LightGBM,10,"original_firstorder_Variance,wavelet-LHL_firstorder_RootMeanSquared,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,wavelet-HLH_glcm_ClusterShade,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-LLL_glcm_Autocorrelation,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity"
2,RFE_SVM,LightGBM,30,"original_firstorder_Skewness,original_firstorder_Variance,original_glcm_Idm,original_glcm_SumSquares,original_gldm_DependenceVariance,wavelet-LHL_firstorder_RootMeanSquared,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,wavelet-HLL_glcm_DifferenceAverage,wavelet-HLL_glcm_Imc1,wavelet-HLL_glrlm_RunPercentage,wavelet-HLH_glcm_ClusterShade,wavelet-HLH_glcm_Idn,wavelet-HHL_firstorder_Median,wavelet-HHL_firstorder_Uniformity,wavelet-HHH_firstorder_Maximum,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-HHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_ngtdm_Complexity,wavelet-LLL_glcm_Autocorrelation,wavelet-LLL_glcm_Idm,wavelet-LLL_glszm_GrayLevelVariance,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,log-sigma-3-0-mm-3D_glrlm_RunPercentage"
2,RFE_SVM,LightGBM,50,"original_firstorder_Skewness,original_firstorder_Variance,original_glcm_Idm,original_glcm_Imc1,original_glcm_SumSquares,original_glrlm_ShortRunEmphasis,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_LargeDependenceEmphasis,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_firstorder_RootMeanSquared,wavelet-LHL_glcm_DifferenceAverage,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,wavelet-LHH_glszm_ZonePercentage,wavelet-LHH_gldm_DependenceNonUniformity,wavelet-LHH_gldm_LowGrayLevelEmphasis,wavelet-HLL_firstorder_Median,wavelet-HLL_glcm_DifferenceAverage,wavelet-HLL_glcm_Idn,wavelet-HLL_glcm_Imc1,wavelet-HLL_glrlm_RunPercentage,wavelet-HLL_gldm_DependenceVariance,wavelet-HLH_firstorder_Entropy,wavelet-HLH_glcm_ClusterShade,wavelet-HLH_glcm_Idmn,wavelet-HLH_glcm_Idn,wavelet-HLH_glszm_ZonePercentage,wavelet-HHL_firstorder_Median,wavelet-HHL_firstorder_Uniformity,wavelet-HHH_firstorder_Maximum,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-HHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_ngtdm_Complexity,wavelet-LLL_glcm_Autocorrelation,wavelet-LLL_glcm_Idm,wavelet-LLL_glcm_SumAverage,wavelet-LLL_glszm_GrayLevelVariance,log-sigma-1-0-mm-3D_firstorder_Entropy,log-sigma-1-0-mm-3D_glcm_ClusterProminence,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,log-sigma-2-0-mm-3D_glcm_DifferenceVariance,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,log-sigma-3-0-mm-3D_glrlm_RunPercentage"
2,RFE_SVM,LightGBM,70,"original_firstorder_Skewness,original_firstorder_Variance,original_glcm_Idm,original_glcm_Imc1,original_glcm_SumSquares,original_glrlm_ShortRunEmphasis,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_LargeDependenceEmphasis,original_ngtdm_Coarseness,wavelet-LLH_glcm_JointEnergy,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_firstorder_RootMeanSquared,wavelet-LHL_glcm_DifferenceAverage,wavelet-LHL_glrlm_RunPercentage,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,wavelet-LHL_gldm_DependenceNonUniformityNormalized,wavelet-LHH_firstorder_Uniformity,wavelet-LHH_glcm_JointEntropy,wavelet-LHH_glrlm_RunVariance,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,wavelet-LHH_glszm_ZonePercentage,wavelet-LHH_gldm_DependenceNonUniformity,wavelet-LHH_gldm_DependenceNonUniformityNormalized,wavelet-LHH_gldm_LowGrayLevelEmphasis,wavelet-HLL_firstorder_Median,wavelet-HLL_glcm_DifferenceAverage,wavelet-HLL_glcm_Idn,wavelet-HLL_glcm_Imc1,wavelet-HLL_glrlm_RunPercentage,wavelet-HLL_gldm_DependenceVariance,wavelet-HLL_ngtdm_Coarseness,wavelet-HLL_ngtdm_Strength,wavelet-HLH_firstorder_Entropy,wavelet-HLH_glcm_ClusterShade,wavelet-HLH_glcm_Idmn,wavelet-HLH_glcm_Idn,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,wavelet-HLH_glszm_ZonePercentage,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HLH_ngtdm_Coarseness,wavelet-HLH_ngtdm_Contrast,wavelet-HHL_firstorder_Median,wavelet-HHL_firstorder_Uniformity,wavelet-HHL_glcm_Imc1,wavelet-HHH_firstorder_Maximum,wavelet-HHH_glcm_Idmn,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-HHH_glrlm_RunPercentage,wavelet-HHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_ngtdm_Coarseness,wavelet-HHH_ngtdm_Complexity,wavelet-LLL_glcm_Autocorrelation,wavelet-LLL_glcm_Idm,wavelet-LLL_glcm_SumAverage,wavelet-LLL_glszm_GrayLevelVariance,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,log-sigma-1-0-mm-3D_firstorder_Entropy,log-sigma-1-0-mm-3D_glcm_ClusterProminence,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,log-sigma-2-0-mm-3D_glcm_DifferenceVariance,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,log-sigma-3-0-mm-3D_glrlm_RunPercentage"
2,RFE_SVM,LightGBM,90,"original_firstorder_Skewness,original_firstorder_Variance,original_glcm_DifferenceAverage,original_glcm_Idm,original_glcm_Imc1,original_glcm_SumSquares,original_glrlm_ShortRunEmphasis,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_LargeDependenceEmphasis,original_ngtdm_Coarseness,wavelet-LLH_glcm_JointEnergy,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,wavelet-LLH_gldm_SmallDependenceEmphasis,wavelet-LHL_firstorder_Kurtosis,wavelet-LHL_firstorder_Mean,wavelet-LHL_firstorder_RootMeanSquared,wavelet-LHL_glcm_DifferenceAverage,wavelet-LHL_glrlm_RunPercentage,wavelet-LHL_glszm_SmallAreaHighGrayLevelEmphasis,wavelet-LHL_gldm_DependenceNonUniformityNormalized,wavelet-LHH_firstorder_Uniformity,wavelet-LHH_glcm_DifferenceVariance,wavelet-LHH_glcm_JointEntropy,wavelet-LHH_glcm_SumAverage,wavelet-LHH_glrlm_RunVariance,wavelet-LHH_glszm_GrayLevelNonUniformityNormalized,wavelet-LHH_glszm_ZonePercentage,wavelet-LHH_gldm_DependenceNonUniformity,wavelet-LHH_gldm_DependenceNonUniformityNormalized,wavelet-LHH_gldm_LowGrayLevelEmphasis,wavelet-LHH_ngtdm_Coarseness,wavelet-HLL_firstorder_Median,wavelet-HLL_glcm_DifferenceAverage,wavelet-HLL_glcm_Idn,wavelet-HLL_glcm_Imc1,wavelet-HLL_glrlm_RunPercentage,wavelet-HLL_glrlm_ShortRunEmphasis,wavelet-HLL_glszm_SmallAreaLowGrayLevelEmphasis,wavelet-HLL_gldm_DependenceVariance,wavelet-HLL_ngtdm_Coarseness,wavelet-HLL_ngtdm_Strength,wavelet-HLH_firstorder_Entropy,wavelet-HLH_glcm_ClusterShade,wavelet-HLH_glcm_Idmn,wavelet-HLH_glcm_Idn,wavelet-HLH_glrlm_ShortRunEmphasis,wavelet-HLH_glrlm_ShortRunLowGrayLevelEmphasis,wavelet-HLH_glszm_GrayLevelNonUniformityNormalized,wavelet-HLH_glszm_ZonePercentage,wavelet-HLH_gldm_GrayLevelVariance,wavelet-HLH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HLH_ngtdm_Coarseness,wavelet-HLH_ngtdm_Contrast,wavelet-HHL_firstorder_Median,wavelet-HHL_firstorder_Uniformity,wavelet-HHL_glcm_Id,wavelet-HHL_glcm_Imc1,wavelet-HHH_firstorder_Maximum,wavelet-HHH_glcm_ClusterTendency,wavelet-HHH_glcm_Idmn,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-HHH_glrlm_RunPercentage,wavelet-HHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHH_ngtdm_Coarseness,wavelet-HHH_ngtdm_Complexity,wavelet-HHH_ngtdm_Strength,wavelet-LLL_firstorder_Uniformity,wavelet-LLL_glcm_Autocorrelation,wavelet-LLL_glcm_Idm,wavelet-LLL_glcm_SumAverage,wavelet-LLL_glszm_GrayLevelVariance,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-LLL_ngtdm_Coarseness,log-sigma-1-0-mm-3D_firstorder_Entropy,log-sigma-1-0-mm-3D_glcm_ClusterProminence,log-sigma-1-0-mm-3D_glcm_InverseVariance,log-sigma-1-0-mm-3D_glrlm_LongRunEmphasis,log-sigma-1-0-mm-3D_glrlm_RunLengthNonUniformityNormalized,log-sigma-2-0-mm-3D_glcm_DifferenceVariance,log-sigma-2-0-mm-3D_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_RunLengthNonUniformity,log-sigma-2-0-mm-3D_gldm_GrayLevelNonUniformity,log-sigma-2-0-mm-3D_ngtdm_Contrast,log-sigma-3-0-mm-3D_glcm_MCC,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,log-sigma-3-0-mm-3D_glrlm_LowGrayLevelRunEmphasis,log-sigma-3-0-mm-3D_glrlm_RunPercentage"
2,mRMR,LightGBM,10,"wavelet-HHH_firstorder_Uniformity,wavelet-HHH_gldm_GrayLevelVariance,wavelet-HLH_firstorder_Uniformity,original_glszm_ZoneEntropy,wavelet-HHH_firstorder_Entropy,wavelet-HLH_glcm_SumSquares,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HLH_gldm_GrayLevelVariance,wavelet-LHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LowGrayLevelEmphasis"
2,mRMR,LightGBM,30,"wavelet-HHH_firstorder_Uniformity,wavelet-HHH_gldm_GrayLevelVariance,wavelet-HLH_firstorder_Uniformity,original_glszm_ZoneEntropy,wavelet-HHH_firstorder_Entropy,wavelet-HLH_glcm_SumSquares,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HLH_gldm_GrayLevelVariance,wavelet-LHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LowGrayLevelEmphasis,wavelet-HLH_firstorder_Entropy,wavelet-LLH_ngtdm_Coarseness,wavelet-LHH_firstorder_Uniformity,log-sigma-1-0-mm-3D_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glrlm_RunEntropy,wavelet-LLL_glcm_Idmn,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-HHL_glrlm_GrayLevelVariance,wavelet-HHH_glcm_SumSquares,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,wavelet-HLH_gldm_DependenceEntropy,wavelet-LHH_glrlm_ShortRunEmphasis,log-sigma-1-0-mm-3D_gldm_DependenceEntropy,wavelet-HLL_glcm_Idmn,wavelet-HLH_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glcm_MCC,wavelet-LHH_ngtdm_Coarseness,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized"
2,mRMR,LightGBM,50,"wavelet-HHH_firstorder_Uniformity,wavelet-HHH_gldm_GrayLevelVariance,wavelet-HLH_firstorder_Uniformity,original_glszm_ZoneEntropy,wavelet-HHH_firstorder_Entropy,wavelet-HLH_glcm_SumSquares,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HLH_gldm_GrayLevelVariance,wavelet-LHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LowGrayLevelEmphasis,wavelet-HLH_firstorder_Entropy,wavelet-LLH_ngtdm_Coarseness,wavelet-LHH_firstorder_Uniformity,log-sigma-1-0-mm-3D_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glrlm_RunEntropy,wavelet-LLL_glcm_Idmn,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-HHL_glrlm_GrayLevelVariance,wavelet-HHH_glcm_SumSquares,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,wavelet-HLH_gldm_DependenceEntropy,wavelet-LHH_glrlm_ShortRunEmphasis,log-sigma-1-0-mm-3D_gldm_DependenceEntropy,wavelet-HLL_glcm_Idmn,wavelet-HLH_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glcm_MCC,wavelet-LHH_ngtdm_Coarseness,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_RunEntropy,wavelet-LHL_glszm_ZoneEntropy,wavelet-LHH_firstorder_Entropy,original_glrlm_RunEntropy,wavelet-HLL_glcm_JointAverage,wavelet-HHL_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_HighGrayLevelEmphasis,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-HLL_glrlm_RunPercentage,wavelet-HHL_ngtdm_Coarseness,wavelet-HHH_ngtdm_Strength,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HLH_glrlm_GrayLevelVariance,wavelet-HHH_glcm_Idmn,wavelet-LHH_glcm_JointEntropy,wavelet-HHH_ngtdm_Coarseness,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LHH_gldm_LowGrayLevelEmphasis,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HLL_ngtdm_Coarseness"
2,mRMR,LightGBM,70,"wavelet-HHH_firstorder_Uniformity,wavelet-HHH_gldm_GrayLevelVariance,wavelet-HLH_firstorder_Uniformity,original_glszm_ZoneEntropy,wavelet-HHH_firstorder_Entropy,wavelet-HLH_glcm_SumSquares,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HLH_gldm_GrayLevelVariance,wavelet-LHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LowGrayLevelEmphasis,wavelet-HLH_firstorder_Entropy,wavelet-LLH_ngtdm_Coarseness,wavelet-LHH_firstorder_Uniformity,log-sigma-1-0-mm-3D_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glrlm_RunEntropy,wavelet-LLL_glcm_Idmn,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-HHL_glrlm_GrayLevelVariance,wavelet-HHH_glcm_SumSquares,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,wavelet-HLH_gldm_DependenceEntropy,wavelet-LHH_glrlm_ShortRunEmphasis,log-sigma-1-0-mm-3D_gldm_DependenceEntropy,wavelet-HLL_glcm_Idmn,wavelet-HLH_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glcm_MCC,wavelet-LHH_ngtdm_Coarseness,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_RunEntropy,wavelet-LHL_glszm_ZoneEntropy,wavelet-LHH_firstorder_Entropy,original_glrlm_RunEntropy,wavelet-HLL_glcm_JointAverage,wavelet-HHL_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_HighGrayLevelEmphasis,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-HLL_glrlm_RunPercentage,wavelet-HHL_ngtdm_Coarseness,wavelet-HHH_ngtdm_Strength,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HLH_glrlm_GrayLevelVariance,wavelet-HHH_glcm_Idmn,wavelet-LHH_glcm_JointEntropy,wavelet-HHH_ngtdm_Coarseness,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LHH_gldm_LowGrayLevelEmphasis,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HLL_ngtdm_Coarseness,wavelet-HHH_gldm_SmallDependenceEmphasis,wavelet-LHH_glcm_SumAverage,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,wavelet-HHL_firstorder_Uniformity,wavelet-HLH_glcm_JointAverage,wavelet-HHL_gldm_SmallDependenceEmphasis,wavelet-HHL_firstorder_Entropy,log-sigma-3-0-mm-3D_glcm_Imc1,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,wavelet-HLL_glcm_MCC,wavelet-HHL_glcm_InverseVariance,log-sigma-2-0-mm-3D_glcm_Idmn,log-sigma-1-0-mm-3D_ngtdm_Strength,wavelet-LHH_gldm_SmallDependenceEmphasis,wavelet-HLL_gldm_DependenceEntropy,wavelet-HLH_gldm_SmallDependenceEmphasis,wavelet-HHH_firstorder_Median,wavelet-HHH_glcm_SumAverage,original_ngtdm_Coarseness,wavelet-HLH_ngtdm_Strength"
2,mRMR,LightGBM,90,"wavelet-HHH_firstorder_Uniformity,wavelet-HHH_gldm_GrayLevelVariance,wavelet-HLH_firstorder_Uniformity,original_glszm_ZoneEntropy,wavelet-HHH_firstorder_Entropy,wavelet-HLH_glcm_SumSquares,wavelet-HHH_glrlm_GrayLevelVariance,wavelet-HLH_gldm_GrayLevelVariance,wavelet-LHH_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_LowGrayLevelEmphasis,wavelet-HLH_firstorder_Entropy,wavelet-LLH_ngtdm_Coarseness,wavelet-LHH_firstorder_Uniformity,log-sigma-1-0-mm-3D_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glrlm_RunEntropy,wavelet-LLL_glcm_Idmn,wavelet-LHH_gldm_GrayLevelVariance,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,wavelet-HHL_glrlm_GrayLevelVariance,wavelet-HHH_glcm_SumSquares,wavelet-LHH_glrlm_GrayLevelVariance,wavelet-HHH_glrlm_LowGrayLevelRunEmphasis,wavelet-HLH_gldm_DependenceEntropy,wavelet-LHH_glrlm_ShortRunEmphasis,log-sigma-1-0-mm-3D_gldm_DependenceEntropy,wavelet-HLL_glcm_Idmn,wavelet-HLH_ngtdm_Coarseness,log-sigma-3-0-mm-3D_glcm_MCC,wavelet-LHH_ngtdm_Coarseness,wavelet-HLH_glrlm_GrayLevelNonUniformityNormalized,log-sigma-2-0-mm-3D_glrlm_RunEntropy,wavelet-LHL_glszm_ZoneEntropy,wavelet-LHH_firstorder_Entropy,original_glrlm_RunEntropy,wavelet-HLL_glcm_JointAverage,wavelet-HHL_gldm_HighGrayLevelEmphasis,wavelet-HHH_gldm_HighGrayLevelEmphasis,log-sigma-3-0-mm-3D_glcm_Idmn,wavelet-HLL_glrlm_RunPercentage,wavelet-HHL_ngtdm_Coarseness,wavelet-HHH_ngtdm_Strength,wavelet-HHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HLH_glrlm_GrayLevelVariance,wavelet-HHH_glcm_Idmn,wavelet-LHH_glcm_JointEntropy,wavelet-HHH_ngtdm_Coarseness,wavelet-LLH_gldm_DependenceNonUniformityNormalized,wavelet-LHH_gldm_LowGrayLevelEmphasis,wavelet-HHH_gldm_LargeDependenceHighGrayLevelEmphasis,wavelet-HLL_ngtdm_Coarseness,wavelet-HHH_gldm_SmallDependenceEmphasis,wavelet-LHH_glcm_SumAverage,wavelet-HLH_glrlm_LowGrayLevelRunEmphasis,wavelet-HHL_firstorder_Uniformity,wavelet-HLH_glcm_JointAverage,wavelet-HHL_gldm_SmallDependenceEmphasis,wavelet-HHL_firstorder_Entropy,log-sigma-3-0-mm-3D_glcm_Imc1,wavelet-HHL_glrlm_HighGrayLevelRunEmphasis,wavelet-HLL_glcm_MCC,wavelet-HHL_glcm_InverseVariance,log-sigma-2-0-mm-3D_glcm_Idmn,log-sigma-1-0-mm-3D_ngtdm_Strength,wavelet-LHH_gldm_SmallDependenceEmphasis,wavelet-HLL_gldm_DependenceEntropy,wavelet-HLH_gldm_SmallDependenceEmphasis,wavelet-HHH_firstorder_Median,wavelet-HHH_glcm_SumAverage,original_ngtdm_Coarseness,wavelet-HLH_ngtdm_Strength,wavelet-HHH_glcm_DifferenceVariance,wavelet-HLL_glcm_Idn,wavelet-HHH_glrlm_HighGrayLevelRunEmphasis,wavelet-LLL_glcm_JointAverage,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,wavelet-HHH_glrlm_RunPercentage,wavelet-LHL_ngtdm_Coarseness,wavelet-HLH_glcm_SumEntropy,wavelet-HHL_glcm_Contrast,wavelet-LHL_glcm_MCC,wavelet-LHH_gldm_SmallDependenceLowGrayLevelEmphasis,wavelet-HHL_glrlm_ShortRunEmphasis,original_glcm_Idn,wavelet-LHH_ngtdm_Strength,wavelet-LLH_glrlm_ShortRunEmphasis,log-sigma-2-0-mm-3D_ngtdm_Coarseness,wavelet-HHH_ngtdm_Complexity,wavelet-HLH_glrlm_ShortRunEmphasis,wavelet-LHL_glrlm_RunPercentage,wavelet-LLH_glcm_Idmn"
2,ReliefF,LightGBM,10,"wavelet-HLL_glcm_Idn,wavelet-HHH_glrlm_RunPercentage,wavelet-HHH_glcm_Idmn,wavelet-LHH_glrlm_ShortRunEmphasis,log-sigma-3-0-mm-3D_glrlm_LongRunEmphasis,wavelet-LHH_glcm_JointEntropy,wavelet-HHL_firstorder_Uniformity,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,wavelet-LHH_glrlm_GrayLevelNonUniformityNormalized,original_firstorder_MeanAbsoluteDeviation"
